Scopus;2024;Dynamic Load Determination of a Multi-purpose Forest Fire Fighting Vehicle When Operating on Forestry Road
Scopus;2025;Different responses of Pinus sylvestris L. and Larix decidua Mill. to forest fire in Central England (UK)
Scopus;2023;Surface Wildfire Regime and Simulation-Based Wildfire Exposure in the Golestan National Park, NE Iran
Scopus;2018;Behavioral adaptation to climate change in wildfire-prone forests
Scopus;2024;A Logical Remote Sensing Based Disaster Management and Alert System Using AI-Assisted Internet of Things Technology
Scopus;2019;Managing wildfire disasters in the Rocky Mountains
Scopus;2018;Wind and Fire Coupled Modelling—Part I: Literature Review
Scopus;2013;Describing wildland surface fuel loading for fire management: A review of approaches, methods and systems
Scopus;2007;Insuring Southeast Asian commercial forests: Fire risk analysis and the potential for use of data in risk pricing and reduction of forest fire risk
Scopus;2021;Forest fires in Volga federal district of the Russian Federation (2000-2020 years)
Scopus;2025;Using Simulations to Support Students’ Conceptual Development Related to Wildfire Hazards and Risks from an Experiential Learning Perspective
